,x_1,x_109,x_113,x_12,x_124,x_127,x_144,x_16,x_18,x_2,x_25,x_27,x_28,x_30,x_33,x_38,x_42,x_44,x_45,x_52,x_55,x_57,x_59,x_60,x_62,x_64,x_67,x_68,x_7,x_70,x_71,x_73,x_77,x_78,x_8,x_80,x_83,x_89,x_91,x_99,y
3636,5099,1,6,72,89,-2,1,45,999,5,29,93,-46,0,32.31,0.2,15,1032,0.29,6,0.0,-0.56,171,1,0.02,0,0,-0.01,945,73,1,0.11,966,33,245,0.35,341,0.02,0.24,0.21,0
3637,5009,1,5,392,43,-2,1,23,999,1,36,94,-40,0,8.21,0.2,12,680,0.29,1,0.01,-0.56,99,0,0.01,1,1,-0.01,459,133,0,0.11,1828,10,196,-0.31,208,0.02,-0.1,0.21,1
3638,5228,0,6,205,5,1,5,13,999,8,37,93,-36,0,19.7,0.2,16,985,0.29,7,0.01,-0.08,24,0,0.01,1,0,-0.01,983,76,0,0.11,940,23,212,-0.31,417,0.02,0.24,0.21,0
3639,5228,1,1,677,77,1,5,2,999,6,57,93,-36,1,21.02,-0.04,18,1345,0.29,1,0.0,-0.08,66,0,0.03,1,0,-0.01,342,43,0,-0.62,1263,7,784,-0.31,46,0.02,-0.1,0.07,1
3640,5191,0,1,362,65,1,5,47,999,0,40,94,-36,1,18.9,-0.37,7,1544,-0.8,2,0.0,-0.56,80,0,0.01,1,1,0.03,124,167,0,-0.62,579,25,201,-0.31,359,0.02,0.24,-0.49,0
3641,5228,0,1,794,59,1,5,51,999,6,36,93,-36,1,15.76,0.2,15,1037,0.29,1,0.0,-0.08,56,0,0.01,1,0,0.06,725,70,0,0.11,1756,24,147,-0.31,369,0.02,-0.1,0.21,0
3642,5228,1,0,110,61,1,5,51,999,9,33,93,-36,1,2.64,0.13,9,1065,0.29,2,0.01,-0.08,64,0,0.02,0,1,0.06,886,50,0,0.11,774,28,151,-0.31,424,0.02,-0.13,0.56,0
3643,5228,1,5,934,15,1,5,48,999,3,53,93,-36,1,23.71,0.2,17,1267,-0.8,1,0.01,-0.08,129,0,0.01,0,1,-0.01,214,122,1,0.11,1454,29,81,-0.31,493,-0.07,-0.1,-0.16,0
3644,5228,1,6,60,82,1,5,69,999,3,56,94,-43,1,29.49,0.2,22,288,0.29,1,0.01,-0.3,105,0,0.02,1,0,-0.01,131,48,0,0.11,804,19,90,-0.31,89,0.02,-0.1,-0.16,0
3645,5099,0,1,516,85,-2,1,52,999,6,33,93,-46,1,5.73,0.13,17,1220,0.29,1,0.0,-0.56,69,0,0.03,1,0,0.03,155,116,1,0.11,745,15,578,-0.31,493,0.02,-0.1,-0.16,1
3646,5228,1,1,969,80,1,5,57,999,10,48,94,-43,0,57.49,-0.4,20,978,0.29,4,0.0,-0.3,116,0,0.01,1,1,-0.01,913,22,0,0.11,464,11,1424,-0.31,109,0.02,-0.13,0.21,1
3647,5228,0,1,661,64,1,5,35,999,9,38,94,-42,0,21.97,0.2,20,667,-0.8,10,0.0,0.19,29,0,0.01,1,1,0.06,867,244,1,-0.62,1003,22,96,-0.31,464,0.02,-0.1,-0.26,0
3648,5076,0,0,248,54,-3,1,11,3,7,22,92,-31,0,40.18,-0.04,9,1064,0.29,2,0.0,-0.08,184,1,0.0,1,1,0.03,557,55,0,0.11,333,18,53,2.69,418,0.02,0.24,0.93,0
3649,5228,1,1,178,13,1,5,31,999,10,50,93,-36,1,6.6,0.2,10,1227,0.29,9,0.01,-0.08,153,0,0.02,0,0,-0.01,991,94,0,0.11,1330,29,23,-0.31,108,0.02,-0.13,0.21,0
3650,5196,0,6,110,91,0,4,19,999,10,58,93,-42,0,4.52,0.13,28,891,0.29,1,0.0,-0.13,79,0,0.0,1,0,-0.05,677,236,1,0.11,1352,9,577,-0.31,454,0.02,-0.1,0.9,0
3651,5228,1,6,606,16,1,5,41,999,5,56,93,-36,0,13.37,0.13,13,1114,0.29,5,0.01,-0.08,86,0,0.03,1,1,0.06,612,216,1,0.11,164,8,202,-0.31,118,0.02,-0.1,0.9,0
3652,5228,1,1,444,17,1,5,19,999,4,53,94,-43,0,106.68,0.2,22,1582,0.29,3,0.0,-0.3,27,0,0.01,1,1,0.06,574,148,1,0.11,1544,27,397,-0.31,162,0.02,-0.13,-0.26,0
3653,5099,0,6,649,41,-2,1,43,999,7,41,93,-46,0,2.99,0.2,3,1348,0.29,2,0.01,-0.56,106,0,0.01,0,0,-0.01,555,124,1,-0.62,1003,2,114,-0.31,343,0.02,-0.1,0.21,0
3654,5024,1,5,168,77,-3,1,30,999,10,80,93,-33,1,23.46,-0.22,21,1331,0.29,5,0.0,2.26,106,1,0.03,0,0,-0.01,49,188,1,0.11,330,1,720,0.35,150,-0.07,-0.13,0.9,0
3655,5099,0,1,86,96,-2,1,18,999,2,50,93,-47,0,46.55,0.2,16,776,-0.8,1,0.01,0.51,114,0,0.01,0,1,-0.01,445,223,1,0.11,622,9,198,-0.31,298,0.02,-0.1,-0.16,0
3656,5191,1,6,197,15,1,5,35,999,6,33,94,-36,0,7.6,-0.04,16,1478,-0.8,1,0.01,-0.56,139,0,0.02,0,1,0.03,255,82,0,0.11,1294,32,789,-0.31,326,0.02,0.24,-0.21,0
3657,5196,1,6,570,23,0,4,33,999,3,29,93,-42,1,1.01,0.2,29,1526,0.29,1,0.0,-0.13,68,0,0.03,1,0,0.03,540,6,1,0.11,515,9,57,-0.31,481,-0.07,0.24,0.07,0
3658,5099,0,0,360,20,-2,1,66,999,8,45,93,-47,0,4.12,-0.4,16,838,0.29,1,0.01,0.51,43,0,0.01,0,1,-0.05,989,47,0,0.11,1528,27,156,-0.31,348,0.02,0.24,-0.26,0
3659,5191,1,6,698,45,1,5,1,999,1,22,94,-36,0,85.8,-0.37,25,959,-0.8,1,-0.18,-0.56,144,0,0.0,1,1,-0.01,304,8,1,-0.62,1309,24,270,-0.31,64,-0.18,0.24,-0.49,0
3660,5099,1,5,966,34,-2,1,19,999,7,34,93,-46,0,11.35,0.2,13,1910,0.29,4,0.01,-0.56,41,0,0.02,1,0,-0.01,424,145,0,0.11,957,8,25,-0.31,212,0.02,-0.13,0.21,0
3661,5196,0,0,678,3,0,4,30,999,1,35,93,-42,0,19.32,0.2,13,378,0.29,1,0.01,-0.13,86,0,0.01,0,1,0.06,124,130,0,0.11,1096,31,690,-0.31,346,0.02,-0.1,0.21,0
3662,4992,1,0,771,72,-2,1,51,9,6,46,94,-38,0,50.33,-0.04,2,1604,0.29,2,0.0,-0.08,34,4,0.02,0,1,0.03,582,43,0,0.11,1255,5,329,0.35,80,0.02,0.24,0.21,0
3663,5228,0,6,539,16,1,5,69,999,1,47,93,-36,0,68.2,0.43,28,1152,0.29,3,0.01,-0.08,162,0,0.01,0,1,0.03,62,35,1,-0.62,1830,31,227,-0.31,285,0.02,-0.1,-0.49,0
3664,5228,0,5,429,66,1,5,3,999,9,33,93,-36,0,36.75,-0.04,0,1421,0.29,1,0.01,-0.08,120,0,0.0,1,1,-0.01,978,2,1,0.11,1193,24,195,-0.31,364,0.02,0.24,0.21,0
3665,5196,1,0,998,40,0,4,39,1,3,51,93,-42,0,33.16,0.2,17,587,0.29,2,0.0,-0.13,91,1,0.02,1,0,-0.01,318,120,0,0.11,1056,31,104,2.69,264,0.02,-0.1,0.21,0
3666,5196,1,1,746,18,0,5,23,999,0,38,94,-40,1,2.95,0.43,22,1389,-0.8,1,0.01,1.54,60,1,0.01,0,1,-0.01,75,176,0,0.11,941,22,39,0.35,41,0.02,0.24,-0.49,0
3667,5228,1,5,789,89,1,5,34,999,6,58,93,-36,0,38.15,-0.04,4,1343,0.29,1,0.0,-0.08,101,0,0.0,1,0,0.03,12,217,0,0.11,917,10,214,-0.31,220,0.02,-0.1,0.21,0
3668,5228,1,5,791,52,1,5,19,999,5,49,94,-43,1,58.72,0.2,13,473,0.29,3,0.0,-0.3,165,0,0.0,0,0,0.06,644,17,1,-0.62,867,27,97,-0.31,476,0.02,-0.1,0.21,0
3669,5228,1,5,355,49,1,5,24,999,8,45,94,-42,1,36.21,-0.4,14,754,-0.8,1,0.01,0.19,64,0,0.03,1,0,0.06,987,238,1,0.11,656,27,113,-0.31,8,0.02,0.24,-0.03,0
3670,5228,1,0,875,59,1,5,39,999,7,42,94,-43,1,36.35,-0.04,8,1552,0.29,5,0.0,-0.3,30,0,0.01,1,1,-0.01,453,73,1,-0.62,1258,7,179,-0.31,302,0.02,-0.1,-0.16,0
3671,5196,1,5,487,6,0,4,11,999,2,31,93,-42,0,56.39,-0.04,18,1078,0.29,1,0.01,-0.13,97,0,0.0,0,0,0.03,881,142,0,0.11,1228,6,232,-0.31,447,-0.07,-0.1,0.07,0
3672,5191,0,1,860,59,1,5,14,999,1,45,94,-36,1,28.4,-0.4,29,1261,-0.8,2,0.0,-0.56,119,0,0.03,0,1,-0.05,659,149,0,-0.62,1038,9,145,-0.31,344,-0.07,-0.1,-0.49,0
3673,5018,0,1,73,88,-3,1,35,999,3,24,93,-30,1,24.53,0.13,16,1256,0.29,2,0.0,-0.13,50,1,0.01,0,1,0.06,639,100,0,0.11,1493,21,180,0.35,453,0.02,0.24,0.93,0
3674,5228,1,0,607,78,1,5,40,999,6,37,94,-42,0,20.16,-0.04,27,1039,-0.8,4,0.01,0.19,113,0,0.01,1,1,-0.01,834,212,0,0.11,399,15,42,-0.31,451,0.02,-0.13,-0.21,0
3675,5191,1,1,454,50,1,5,19,999,8,27,94,-36,0,31.55,-0.04,9,1162,-0.8,3,0.0,-0.56,145,0,0.01,1,0,-0.01,137,217,0,-0.62,871,27,318,-0.31,134,-0.07,-0.1,0.21,0
3676,5228,1,0,445,48,1,5,45,999,7,48,94,-43,0,72.47,0.13,25,1435,0.29,5,0.0,-0.3,16,0,0.01,1,1,-0.05,548,215,1,0.11,946,21,266,-0.31,160,-0.07,-0.1,0.07,0
3677,5196,0,0,353,11,0,4,30,999,7,46,93,-42,0,29.34,-0.04,2,1372,0.29,1,0.01,-0.13,27,1,0.0,0,1,0.03,838,80,1,0.11,1174,29,308,0.35,139,0.02,-0.1,0.21,0
3678,5228,1,1,460,65,1,5,60,999,5,57,93,-36,0,55.57,-0.22,8,1391,0.29,2,0.01,-0.08,110,0,0.01,1,0,-0.05,754,236,0,-0.62,388,16,57,-0.31,440,0.02,-0.1,0.9,0
3679,5191,0,1,674,91,1,5,15,999,4,56,94,-36,0,26.58,-0.22,23,972,-0.8,3,0.01,-0.56,149,0,0.01,0,0,0.06,66,57,1,0.11,1119,28,143,-0.31,66,0.02,-0.1,0.07,0
3680,5228,1,0,852,4,1,5,30,999,8,33,94,-43,0,32.59,0.13,24,1847,0.29,1,0.01,-0.3,178,0,0.01,0,1,-0.01,385,46,1,0.11,855,2,85,-0.31,6,0.02,0.24,-0.26,0
3681,5099,0,6,753,10,-2,1,23,999,3,42,93,-46,0,9.62,-0.4,19,873,0.29,4,0.01,-0.56,135,0,0.01,1,0,-0.01,916,201,0,0.11,109,23,63,-0.31,112,-0.07,-0.1,-0.49,0
3682,5228,0,5,338,48,1,5,49,999,2,53,93,-36,1,11.42,-0.22,1,842,0.29,1,0.01,-0.08,76,0,0.02,0,0,-0.01,536,223,0,-0.62,1167,19,150,-0.31,91,0.02,-0.1,-0.66,0
3683,5076,1,1,875,57,-3,1,39,999,3,54,93,-41,1,8.7,-0.4,25,794,0.29,2,0.0,0.19,100,0,0.02,1,1,-0.01,960,90,1,0.11,835,11,258,-0.31,334,0.02,-0.1,-0.49,1
3684,5228,1,0,388,28,1,5,38,999,3,28,94,-43,1,50.14,-0.04,29,495,-0.8,6,0.01,-0.3,60,0,0.01,1,0,-0.01,817,69,0,0.11,1477,29,166,-0.31,134,0.02,0.24,0.07,0
3685,5228,1,0,973,0,1,5,0,999,3,38,93,-36,1,43.42,-0.04,2,871,0.29,5,0.0,-0.08,110,0,0.0,1,1,-0.01,221,211,0,0.11,1135,10,100,-0.31,449,0.02,-0.1,0.07,0
3686,5196,0,6,991,47,0,4,48,999,2,45,93,-42,0,35.51,-0.4,5,865,0.29,1,0.0,-0.13,21,0,0.03,0,0,-0.01,16,32,1,-0.62,916,31,174,-0.31,51,0.02,-0.1,0.07,0
3687,4964,1,5,520,61,-1,1,2,999,7,30,94,-38,1,25.34,0.2,0,497,0.29,2,0.0,1.72,19,0,0.0,1,1,0.03,987,106,0,0.11,1615,17,327,-0.31,376,0.02,0.24,0.07,1
3688,5018,0,5,271,6,-3,1,24,999,1,55,92,-27,1,7.53,0.13,14,536,0.29,1,0.01,1.54,118,0,0.01,1,1,-0.01,674,133,0,0.11,1273,9,182,-0.31,87,0.02,-0.1,0.07,0
3689,5228,0,0,573,79,1,5,63,999,5,45,94,-43,0,56.67,0.13,15,1596,0.29,1,0.0,-0.3,172,0,0.01,1,1,-0.05,500,66,1,0.11,908,20,158,-0.31,25,0.02,-0.1,0.07,0
3690,5228,0,0,271,89,1,5,57,999,1,25,94,-43,1,16.03,-0.04,11,302,0.29,4,0.01,-0.3,135,0,0.02,1,0,0.03,298,31,1,0.11,1032,3,418,-0.31,483,0.02,0.24,0.21,0
3691,5228,1,1,541,98,1,5,58,999,3,54,93,-36,0,17.97,-0.04,30,626,0.29,4,0.0,-0.08,148,0,0.0,0,0,0.06,354,183,0,0.11,1087,17,725,-0.31,6,0.02,-0.1,-0.16,0
3692,5191,0,1,521,11,1,5,28,999,7,43,94,-36,0,14.35,-0.22,6,692,-0.8,2,0.01,-0.56,118,0,0.03,0,0,0.06,779,186,1,-0.62,1438,4,181,-0.31,139,0.02,0.24,-0.49,0
3693,5099,0,0,32,31,-2,2,35,999,7,28,93,-50,0,44.84,0.2,23,655,0.29,3,0.01,2.41,33,0,0.02,1,1,0.06,938,157,1,0.11,950,12,120,-0.31,401,0.02,0.24,0.07,1
3694,5196,1,1,669,19,0,4,3,999,1,33,93,-42,1,8.3,-0.4,16,1790,0.29,1,0.01,-0.13,55,0,0.0,0,1,-0.05,136,184,1,0.11,1153,2,244,-0.31,464,0.02,-0.1,-0.49,0
3695,5228,0,0,215,81,1,5,9,999,8,48,94,-42,0,44.57,0.2,11,379,-0.8,4,0.0,0.19,106,0,0.01,1,0,-0.01,504,223,0,0.11,262,8,94,-0.31,6,0.02,-0.13,0.21,0
3696,5228,1,0,429,40,1,5,49,999,8,36,94,-42,1,41.8,-0.04,29,562,-0.8,1,0.0,0.19,100,0,0.03,1,1,-0.01,511,6,0,0.11,726,28,128,-0.31,384,0.02,-0.1,0.07,0
3697,4964,1,1,384,72,-1,1,26,999,6,38,94,-38,1,5.68,-0.04,13,1650,0.29,2,0.0,1.72,175,0,0.01,1,1,-0.01,106,7,1,0.11,343,11,256,-0.31,4,0.02,0.24,-0.21,1
3698,5228,1,6,782,97,1,5,40,999,8,42,93,-36,1,15.72,0.2,12,760,0.29,1,0.01,-0.08,158,0,0.02,1,0,-0.01,440,157,0,0.11,737,29,153,-0.31,398,-0.07,-0.13,0.21,0
3699,5099,1,6,435,99,-2,1,66,999,1,24,93,-47,1,39.5,0.2,20,1244,0.29,3,0.01,0.51,74,0,0.02,1,1,0.06,930,236,1,0.11,840,30,393,-0.31,355,0.02,0.24,0.21,0
3700,5228,1,6,233,11,1,5,16,999,4,33,93,-36,0,10.23,0.2,29,1853,0.29,1,0.01,-0.08,122,0,0.01,1,0,0.03,811,118,0,0.11,866,16,44,-0.31,379,-0.07,0.24,0.21,0
3701,5191,0,0,460,30,1,5,15,999,6,34,94,-36,0,23.72,-0.22,8,1095,-0.8,1,0.0,-0.56,102,0,0.0,0,0,-0.05,448,163,1,0.11,1330,6,75,-0.31,353,0.02,-0.1,-0.66,0
3702,5191,1,6,383,20,1,5,11,999,8,56,94,-36,0,5.92,-0.22,26,982,-0.8,2,0.01,-0.56,119,0,0.01,0,0,-0.01,597,113,0,-0.62,1632,6,400,-0.31,147,0.02,-0.1,-0.49,0
3703,5009,0,6,296,10,-2,1,51,3,2,52,94,-40,0,25.48,0.2,2,1710,0.29,1,0.0,-0.56,85,4,0.03,0,1,0.03,349,228,0,0.11,1579,23,211,2.69,205,0.02,-0.1,0.07,1
3704,5099,1,1,555,35,-2,1,19,999,4,29,93,-46,1,15.23,-0.04,8,1036,0.29,1,0.01,-0.56,125,1,0.0,0,0,0.06,848,97,0,0.11,853,4,106,0.35,342,0.02,-0.1,0.21,0
3705,5228,0,5,620,30,1,5,47,999,6,54,94,-43,0,25.48,0.13,8,1355,0.29,1,0.0,-0.3,68,0,0.0,1,1,-0.01,212,247,1,0.11,1364,23,796,-0.31,2,0.02,-0.1,0.07,0
3706,5228,1,5,364,77,1,5,55,999,1,43,94,-42,0,6.7,-0.4,27,1090,-0.8,2,0.0,0.19,72,0,0.02,1,1,0.03,944,244,0,0.11,1206,1,246,-0.31,209,0.02,-0.1,-0.49,0
3707,5009,0,6,893,81,-2,1,8,6,1,60,94,-40,0,1.61,-0.04,23,606,0.29,3,0.0,-0.56,48,1,0.03,1,0,0.03,719,171,1,0.11,910,15,181,2.69,479,0.02,-0.1,0.9,1
3708,5228,1,5,916,78,1,5,44,999,7,49,94,-43,0,29.39,-0.04,4,1162,0.29,1,0.0,-0.3,117,0,0.02,1,1,0.03,685,73,1,0.11,1788,5,602,-0.31,367,0.02,-0.13,0.21,0
3709,5228,0,5,201,19,1,5,42,999,7,51,93,-36,0,12.46,0.2,7,718,0.29,2,0.0,-0.08,113,0,0.01,0,0,-0.01,271,128,0,-0.62,1361,7,59,-0.31,309,0.02,-0.13,0.21,0
3710,5099,0,1,409,49,-2,1,61,999,8,34,93,-46,1,38.66,0.2,20,1720,0.29,1,0.01,-0.56,77,0,0.0,0,0,0.06,353,233,1,0.11,1923,22,351,-0.31,167,0.02,-0.1,0.21,0
3711,5228,0,6,859,60,1,5,49,999,7,32,94,-43,0,63.34,-0.4,23,1329,0.29,2,0.0,-0.3,138,0,0.02,1,0,0.06,907,198,1,0.11,1135,19,77,-0.31,191,0.02,-0.1,0.21,0
3712,5009,1,1,286,63,-2,1,67,999,6,31,94,-40,1,39.95,-0.4,19,160,0.29,1,-0.18,-0.56,135,3,0.01,0,0,-0.01,300,219,0,0.11,956,17,429,0.35,279,-0.18,0.24,-0.21,0
3713,5196,0,1,239,4,0,4,23,999,6,54,93,-42,0,60.26,0.2,5,758,0.29,1,0.0,-0.13,158,0,0.01,0,0,-0.01,182,50,0,0.11,1039,1,296,-0.31,149,0.02,-0.13,0.9,0
3714,5228,0,1,926,30,1,5,6,999,3,31,94,-43,0,7.46,-0.04,6,396,0.29,1,0.0,-0.3,79,0,0.03,0,1,-0.05,481,144,1,-0.62,432,13,90,-0.31,400,0.02,0.24,0.21,0
3715,5099,0,5,494,14,-2,1,48,999,8,35,93,-46,1,1.69,-0.04,15,1326,0.29,4,0.01,-0.56,37,1,0.01,1,0,-0.01,538,22,0,0.11,664,17,104,0.35,209,0.02,-0.1,-0.21,0
3716,5191,1,1,693,84,1,5,62,999,6,44,94,-36,1,24.68,-0.4,27,1098,-0.8,4,0.01,-0.56,91,0,0.02,0,0,-0.01,633,180,0,0.11,604,11,109,-0.31,273,0.02,-0.1,-0.21,0
3717,5024,0,1,899,99,-3,1,10,999,5,63,93,-33,0,34.1,0.13,19,1599,0.29,4,0.0,2.26,163,0,0.01,1,1,0.06,396,102,0,0.11,1440,22,83,-0.31,444,0.02,-0.1,0.9,0
3718,5099,1,0,101,77,-2,1,63,999,7,28,93,-46,0,42.9,0.2,1,440,0.29,3,0.01,-0.56,65,0,0.02,0,0,0.03,179,91,1,0.11,661,5,175,-0.31,218,-0.07,-0.1,0.07,0
3719,5228,1,1,664,75,1,5,62,999,4,56,94,-43,0,1.72,-0.22,6,1540,0.29,1,0.01,-0.3,125,0,0.02,1,0,-0.01,307,208,1,-0.62,1493,14,122,-0.31,244,0.02,-0.1,-0.16,0
3720,5099,1,1,265,78,-2,1,45,999,7,31,93,-46,1,1.93,-0.04,6,1643,0.29,2,0.01,-0.56,121,0,0.01,1,0,0.06,778,210,0,0.11,899,30,32,-0.31,65,0.02,-0.1,-0.21,0
3721,5191,1,6,328,1,1,5,5,999,3,33,94,-36,0,39.88,0.2,25,853,-0.8,3,0.0,-0.56,62,0,0.02,1,1,0.06,366,215,0,0.11,1222,21,405,-0.31,396,0.02,-0.1,-0.16,0
3722,5228,1,0,833,9,1,5,52,999,3,25,94,-43,0,18.22,0.2,26,1657,0.29,1,0.0,-0.3,75,0,0.0,0,1,-0.01,998,4,1,0.11,1642,19,835,-0.31,248,0.02,0.24,0.21,0
3723,5076,0,5,56,51,-3,1,64,999,8,44,93,-41,1,71.71,0.2,22,761,0.29,1,0.01,0.19,123,0,0.01,0,0,-0.01,830,177,1,0.11,416,10,130,-0.31,7,-0.07,-0.13,0.21,0
3724,5228,0,6,420,68,1,5,17,999,10,54,93,-36,1,2.45,0.2,16,751,0.29,2,0.01,-0.08,106,0,0.03,1,0,0.03,33,67,0,0.11,1370,22,252,-0.31,434,0.02,-0.1,0.07,0
3725,5228,0,5,384,37,1,5,63,999,1,32,94,-42,1,24.79,-0.37,17,1183,-0.8,1,0.0,0.19,103,0,0.01,1,0,0.03,629,198,0,-0.62,557,21,19,-0.31,134,0.02,-0.1,-0.03,0
3726,5228,1,0,65,85,1,5,53,999,3,54,94,-42,1,13.87,0.13,21,1444,-0.8,4,0.01,0.19,116,0,0.02,0,1,0.06,820,170,0,0.11,1047,24,152,-0.31,441,0.02,-0.1,-0.03,0
3727,5099,1,6,570,77,-2,1,41,999,6,32,93,-46,1,18.61,0.13,4,658,0.29,2,0.0,-0.56,31,1,0.02,1,1,-0.01,888,33,1,0.11,1356,14,158,0.35,300,0.02,-0.1,0.07,0
3728,5099,0,5,497,99,-2,1,60,999,2,46,93,-47,1,23.8,-0.04,24,943,0.29,1,0.0,0.51,108,0,0.01,0,0,0.03,244,130,1,0.11,940,14,243,-0.31,8,0.02,-0.1,0.21,0
3729,5228,0,5,991,24,1,5,53,999,5,57,94,-42,1,68.13,0.13,26,892,-0.8,1,0.0,0.19,83,0,0.0,0,0,-0.05,228,158,0,0.11,1445,30,203,-0.31,315,0.02,-0.13,0.9,0
3730,5196,0,1,769,20,0,4,41,999,1,30,93,-42,0,31.63,0.13,27,831,0.29,1,0.0,-0.13,138,0,0.01,1,1,0.03,525,16,1,0.11,786,21,214,-0.31,81,0.02,0.24,0.07,0
3731,5228,1,1,15,7,1,5,54,999,3,54,94,-43,1,42.43,0.2,14,631,0.29,3,0.01,-0.3,137,0,0.02,0,1,-0.05,385,206,0,0.11,1181,19,281,-0.31,46,0.02,-0.1,-0.16,0
3732,5196,1,5,867,49,0,4,49,999,5,48,93,-42,1,10.87,0.2,26,1315,0.29,2,0.01,-0.13,59,1,0.02,0,0,-0.01,441,213,0,0.11,1573,11,141,0.35,335,0.02,-0.1,-0.26,0
3733,5228,0,5,156,77,1,5,53,999,2,28,94,-43,1,15.12,-0.04,2,983,0.29,1,0.0,-0.3,74,0,0.03,0,1,-0.01,515,12,1,0.11,932,19,171,-0.31,347,0.02,-0.1,-0.21,0
3734,5196,1,6,58,85,0,4,59,999,3,37,93,-42,1,30.61,0.2,8,1091,0.29,2,0.01,-0.13,16,0,0.01,1,1,0.06,362,59,1,0.11,1004,13,386,-0.31,176,0.02,-0.1,0.21,0
3735,5196,1,1,984,86,0,4,30,999,7,40,93,-42,0,74.5,-0.4,21,877,-0.8,1,0.0,-0.13,129,0,0.02,0,1,-0.05,627,76,0,0.11,956,12,319,-0.31,335,0.02,-0.1,0.07,0
3736,5099,1,0,854,4,-2,1,10,999,5,28,93,-46,0,0.86,0.2,5,966,0.29,1,0.01,-0.56,98,0,0.03,1,1,0.03,472,137,1,0.11,1795,3,402,-0.31,405,0.02,-0.1,0.07,0
3737,5228,0,6,873,84,1,5,47,999,4,41,94,-42,1,3.3,-0.4,10,1019,-0.8,1,0.0,0.19,81,0,0.0,1,0,0.06,132,125,1,0.11,1702,26,95,-0.31,71,0.02,-0.1,-0.49,0
3738,5228,1,1,239,84,1,5,22,999,3,27,94,-42,1,4.59,-0.04,12,1288,-0.8,1,0.0,0.19,15,0,0.02,1,0,-0.01,850,174,1,-0.62,982,30,471,-0.31,242,0.02,0.24,0.93,0
3739,5228,0,5,285,95,1,5,24,999,3,45,94,-43,0,7.83,0.13,23,1043,0.29,1,0.0,-0.3,131,0,0.03,0,0,-0.01,898,134,0,0.11,1598,32,49,-0.31,440,0.02,-0.1,0.21,0
3740,5099,1,1,244,4,-2,1,69,999,9,45,93,-46,0,37.76,-0.4,25,331,0.29,1,0.01,-0.56,46,0,0.01,0,1,0.06,162,100,0,-0.62,1766,3,305,-0.31,67,0.02,-0.1,-0.16,0
3741,5228,1,1,616,50,1,5,25,999,5,43,94,-42,1,9.93,-0.37,14,745,-0.8,4,0.01,0.19,34,0,0.01,0,0,-0.01,732,174,1,0.11,1342,30,169,-0.31,449,0.02,-0.1,-0.49,0
3742,5228,1,5,670,39,1,5,63,999,2,35,93,-36,0,45.97,-0.22,4,857,0.29,1,0.01,-0.08,90,0,0.02,1,1,0.06,924,203,1,0.11,732,24,87,-0.31,63,0.02,-0.1,-0.03,0
3743,5099,1,6,657,18,-2,1,10,999,8,36,93,-46,0,15.7,-0.22,16,1196,0.29,1,0.01,-0.56,163,1,0.02,1,1,0.03,558,35,1,0.11,938,26,279,0.35,322,0.02,0.24,-0.49,0
3744,5099,1,1,37,42,-2,1,0,999,5,47,93,-46,0,20.23,-0.37,5,614,0.29,2,0.01,-0.56,17,0,0.0,1,0,0.06,44,178,1,-0.62,837,22,472,-0.31,390,0.02,-0.1,-0.49,0
3745,5228,1,5,227,23,1,5,60,999,6,57,94,-43,1,11.17,0.2,8,894,0.29,3,0.0,-0.3,137,0,0.02,0,0,0.06,675,89,0,0.11,699,29,231,-0.31,317,-0.07,-0.1,0.21,0
3746,5228,0,6,604,49,1,5,28,999,1,27,94,-43,1,42.34,0.2,9,1334,-0.8,3,0.0,-0.3,36,0,0.02,1,1,-0.05,626,207,1,0.11,1084,22,215,-0.31,76,0.02,-0.1,-0.26,0
3747,5076,1,1,990,51,-3,1,24,999,1,64,92,-31,0,0.23,0.43,17,1183,0.29,4,0.0,-0.08,141,0,0.0,1,0,-0.01,185,167,1,0.11,1069,11,252,-0.31,255,0.02,-0.1,0.9,1
3748,5191,0,1,657,100,1,5,36,999,6,29,94,-36,0,24.39,0.2,7,1557,-0.8,1,0.0,-0.56,36,0,0.02,1,0,-0.01,94,29,0,0.11,688,24,118,-0.31,318,0.02,0.24,-0.16,0
3749,5228,1,5,479,36,1,5,42,999,8,45,94,-43,1,19.73,0.2,24,1406,0.29,2,0.0,-0.3,144,0,0.02,0,0,-0.05,685,209,1,-0.62,1802,3,225,-0.31,322,0.02,-0.1,-0.16,0
3750,5099,1,6,881,88,-2,1,13,999,7,26,93,-46,0,22.81,-0.04,12,830,0.29,2,0.0,-0.56,124,0,0.02,0,0,0.06,627,35,0,-0.62,1025,21,314,-0.31,187,0.02,0.24,-0.49,0
3751,5228,1,6,328,39,1,5,14,999,3,54,94,-42,1,10.7,-0.04,0,570,-0.8,5,0.01,0.19,120,0,0.01,0,1,-0.01,148,49,0,0.11,1159,32,184,-0.31,382,0.02,-0.1,-0.21,0
3752,5191,1,5,851,26,1,5,40,999,1,29,94,-36,1,39.52,-0.4,22,272,-0.8,2,0.01,-0.56,124,0,0.03,0,0,-0.05,364,34,0,-0.62,770,27,83,-0.31,20,0.02,0.24,0.21,0
3753,5191,1,5,423,58,1,5,23,999,4,39,94,-36,1,13.78,-0.04,20,1108,-0.8,2,0.0,-0.56,30,0,0.03,1,1,-0.05,808,117,0,0.11,1334,26,726,-0.31,33,0.02,-0.1,0.21,0
